"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_median","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi","rho","rho_se","rho_lo","rho_hi"
"WGNSSK-SOLEVIId-1981-2011-NEUBAUER","SOLEVIId","multinational","Europe (EU)","Eastern English Channel","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,"oceanodromous",0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-0.251730426,50.2172031,50.2172031,33253.43371,29,1982,2010,12.6464666256959,12.8692666689555,0.0439392697204316,23300,15500,281.379310344827,0.012076365250851,4253.44827586207,0,NA,29,1.47,12.3076481186804,0.0100063111471756,0.436546105575805,0.101419005975246,0.276868879609244,0.688313192014806,1.62462993595453,0.396861292049336,1.00651638972376,2.62233427666689,0.0316021312453606,0.125258045098516,-0.213903637147732,0.277107899638453,"none",0.0748526682522943,0.0108051222435478,0.0564069345137997,0.0993303747630055,-0.133166066529649,0.221538277969802,-0.567381091350461,0.301048958291164
"WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","SOLEVIIe","multinational","Europe (EU)","Western English Channel","VPA","FLXSA","FLR variant of Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,"oceanodromous",0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-3.75930948,49.5344431,49.5344431,56338.17442,41,1969,2009,12.4826320984015,12.3746041556199,0.0284114326213035,6750,4756.09756097561,-23.3937282230004,-0.00346573751451859,954.439024390244,0,NA,41,1.00151219512195,12.3793950392386,0.00778501413827635,0.213661527161137,0.0646630640985102,0.118062455093936,0.38667032760336,2.69965022058102,1.52137654031485,0.894556200400273,8.1471810381752,-0.0804765851726165,0.126072634925721,-0.32757894962703,0.166625779281797,"none",0.0609522743968557,0.00691907570327321,0.0487936047454735,0.0761407109298324,-0.141996862646103,0.162233656856834,-0.459974830085497,0.175981104793291
"WGHMM-SOLEVIII-1982-2011-NEUBAUER","SOLEVIII","multinational","Europe (EU)","Bay of Biscay","VPA","XSA","Extended Survivor Analysis","Solea solea","common European sole",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Soleidae","Solea","species",36.2397827631482,0.323983511968825,0.443583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,16.0789613412436,"demersal",75,"oceanodromous",0,150,10,60,3.29999995231628,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Bay of Biscay",27,-10.02709336,45.55671866,45.55671866,674789.0741,26,1984,2009,15.0946887135506,15.2174374838161,0.034225895248238,20600,16619.2307692308,-158.393162393167,-0.00768898846568772,5251.92307692308,0,NA,26,1.87769230769231,14.8427819306304,0.00632776261399458,0.288586451234561,0.160145010459358,0.0972547403411217,0.856329877022393,4.14222973522055,6.05730446162107,0.235762234396346,72.7769959564449,0.0139237794321461,0.131290931466346,-0.243406446241892,0.271254005106184,"none",0.0514360186638241,0.00720990910017711,0.0390796087851074,0.0676993475173549,0.210216087898988,0.335571557812222,-0.447504165412967,0.867936341210944
"IFOP-SOUTHHAKECH-1977-2011-CHING","SOUTHHAKECH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Merluccius australis","Southern hake",NA,NA,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",103.577277191365,0.177347742748667,9.50696214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,10.3080500937957,"benthopelagic",514,"oceanodromous",28,1000,NA,NA,4.45,"hunting macrofauna (predator)",NA,NA,NA,NA,"shelf",NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,34,1977,2010,12.9512757179254,12.9985487529893,-0.0029173093921859,963000,607117.647058823,-15940.1069518714,-0.0165525513518913,23149.1176470588,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.0370972405732254,0.0155779876095756,0.0162890539804063,0.0844865060796757,0.938732696545448,0.108484428179118,0.748464534951736,1.17736917971713,-0.0222886854951581,0.149808444489666,-0.315913236694904,0.271335865704588,"none",0.00503099516007815,0.000610476024807692,0.00396610909638129,0.00638179931152767,0.766496337298011,0.114042036423573,0.542973945907807,0.990018728688215
"SEFSC-SPANMACKSATLC-1950-2012-HIVELY","SPANMACKSATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Biomass dynamics model","ASPIC","Surplus production model","Scomberomorus maculatus","Spanish mackerel",NA,2750,"finfish","Actinopterygii","Perciformes","Scombridae","Scomberomorus","species",133.499634676462,0.280843238641229,4.53491405791835,11.082954787105,2.38433548739374,0.373894521460108,57.2162336164807,25.9513106175597,"pelagic-neritic",22.5,"oceanodromous",10,35,NA,NA,4.35,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Southeast U.S. Continental Shelf",31,-77.99109261,31.77139949,31.77139949,191530.2721,62,1950,2011,24.825758675606,24.7549416330125,-0.0202968239695179,21800,14128.5483870968,-221.534335574524,-0.0101621254850699,2152.62903225806,62,1.47996774193548,62,0.496532258064516,24.9190453221932,-0.0137965908656451,0.333846824862753,0.0268767241245357,0.285114318218699,0.390908822704057,1.1853736634662,0.0473015352519545,1.0961955309827,1.28180665066171,0.178377891818385,0.0881132728709128,0.00567587699139616,0.351079906645374,"positive",0.0169340609002906,0.00153167716803854,0.0141830279022277,0.0202187022793426,0.531592416406715,0.119327110807432,0.297711279224147,0.765473553589282
"IFOP-SPHAKECH-1968-2012-CHING","SPHAKECH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Merluccius gayi gayi","Peruvian hake",NA,NA,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",73.1634514928601,0.212557916914381,6.07449819741521,13.4672900649744,4.05038501325751,0.40266953125325,41.9409854114579,11.9557427586099,"bathydemersal",275,"oceanodromous",50,500,NA,NA,NA,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,22,1990,2011,12.9197558982923,12.9832083211453,-0.00543339024361465,1320000,774454.545454545,-47844.155844154,-0.0362455726092075,72495.4545454545,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.118533107872234,0.12243265698191,0.0156537649027754,0.897553895124587,1.24042409032566,0.781944964990011,0.36055829630353,4.26741511604258,-0.0138519568427232,0.16245117260998,-0.332256255158283,0.304552341472837,"none",0.0595093238096878,0.00897151041043531,0.0442850522332127,0.0799673804523674,0.434709606078001,0.212833180930875,0.017556571453486,0.851862640702516
"WGBFAS-SPRAT22-32-1973-2011-NEUBAUER","SPRAT22-32","multinational","Europe (EU)","Baltic Areas 22-32","VPA","XSA","Extended Survivor Analysis","Sprattus sprattus","Sprat",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","species",14.7350873778496,0.503824181726176,0.0292096102129604,6.82633746297437,2.10759531340455,0.650798133846872,10.6499296593162,10.7876069223847,"pelagic-neritic",80,"oceanodromous",10,150,NA,NA,3.01,"selective plankton feeding","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Baltic Sea",27,19.54674433,58.84691652,58.84691652,392634.9353,36,1974,2009,7.68144718790618,7.69085945243606,0.0384850154597496,2990000,1534444.44444444,24692.6640926641,0.00825841608450304,231555.555555556,0,NA,36,0.891861111111111,7.53041960960134,0.00891465332842403,0.252782159885671,0.141236842222244,0.0845563628920119,0.755694996461365,1.15047363908326,0.491529130921616,0.49796872761912,2.65797734037197,0.274898258685453,0.16799466009748,-0.0543712751056079,0.604167792476515,"none",0.127349391310597,0.0151638568948922,0.100841664256683,0.160825067562337,-0.110554017079894,0.200048723958966,-0.502649516039468,0.281541481879679
"MARAM-SSLOBSTERSASC-1973-2014-Johnston","SSLOBSTERSASC","South Africa","South Africa","South Africa South coast","Biomass dynamics model","ASPM","Age-structured surplus production model","Palinurus gilchristi","Southern spiny lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Palinurus","species",10.1,0.0903333333333333,NA,NA,NA,NA,NA,NA,"benthic",205,NA,50,360,NA,NA,NA,NA,"dioecism",NA,"bearers","External brooders",NA,16,NA,"Agulhas Current",47,23.31153152,-35.99770782,35.99770782,233924.8468,41,1973,2013,19.4235543768193,19.4417667102814,0.011897045060733,3550,1675.17073170732,-45.1846689895469,-0.0127280757717034,411.219512195122,0,NA,0,NA,19.289894960741,0.00542411398693767,0.292177307819144,0.0418177214148928,0.220707187919818,0.386791114548824,1.27517857531637,0.183724825858007,0.961456353000664,1.69126803715111,0.00546109578403074,0.162346445107152,-0.312737936625987,0.323660128194049,"none",0.0469839687355051,0.00520863438663365,0.0378080182324594,0.0583869089505389,-0.0180040504612351,0.160090017684575,-0.331780485123003,0.295772384200532
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","SSTHORNHPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sebastolobus alascanus","Shortspine thornyhead",130646,1720,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastolobus","species",70.4596932059927,0.0376334401182791,7.01541993327515,68.1331799200918,19.3620219290572,0.0555023610420896,40.3917191952671,10.0357468453074,"demersal",808.5,NA,17,1600,91,NA,3.66,"filtering plankton","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,21,1984,2004,14.2480659329882,14.3182856695993,-0.0130403940910116,188000,158380.952380952,-2306.49350649356,-0.0122685824813487,2319.57142857143,21,1.84190476190476,21,0.772047619047619,14.1883869682273,-9.83157451695712e-05,0.0337827458568243,0.00476292747043994,0.0256262112514987,0.0445354136210842,0.888699101554636,0.0126979174020287,0.864156444608946,0.913938787393313,-0.027079708930495,0.137670587303322,-0.296914060045006,0.242754642184016,"none",0.0025886360930808,0.000401493367106613,0.00191006682716021,0.00350827349447423,-0.521109676307326,0.210161693393496,-0.933026595358577,-0.109192757256075
"SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","STFLOUNNPCOAST","USA","US West Coast","Northern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platichthys stellatus","Starry flounder",4824,818,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","species",47.7368483082216,0.231737214752866,1.426933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,12.762016995346,"demersal",187.5,"catadromous",0,375,NA,NA,3.5,"hunting macrofauna (predator)","dioecism",NA,"nonguarders",NA,NA,NA,NA,"California Current",67,-126.3062789,45.02272707,45.02272707,247654.5007,21,1984,2004,12.3750035304602,12.3075208408492,0.0251950716006593,26700,11994.2857142857,-517.298701298753,-0.0193744831947098,225.666666666667,21,2.34028571428571,21,0.119461904761905,12.3038400462941,-0.000171482559942277,0.313696931289995,0.330706743005831,0.039731680202503,2.47675819897897,0.496190672505793,0.266153630281336,0.173404723939967,1.41982973639742,0.0341657983530022,0.150958455319564,-0.261712774073343,0.330044370779347,"none",0.158595184956824,0.0244861109240851,0.117183739966432,0.214640979189556,0.491432167467637,0.382865355894512,-0.258983930085607,1.24184826502088
"SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","STFLOUNSPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platichthys stellatus","Starry flounder",2334,396,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","species",47.7368483082216,0.231737214752866,1.426933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,12.762016995346,"demersal",187.5,"catadromous",0,375,NA,NA,3.5,"hunting macrofauna (predator)","dioecism",NA,"nonguarders",NA,NA,NA,NA,"California Current",77,-124.7317904,39.1651994,39.1651994,163996.2477,27,1978,2004,13.0470428658895,13.0719605035949,-0.0139196634553064,9120,3989.62962962963,-27.5091575091536,-0.00301635499003877,202.703703703704,27,1.713,0,NA,12.9728845437678,-0.001860412856713,0.419551382775547,0.245190042614134,0.133452060420293,1.31900071257429,0.576060653602576,0.152246674053857,0.343163120537599,0.967020803719111,0.0561655252509587,0.158051918333899,-0.253616234683483,0.3659472851854,"none",0.124337200699546,0.0169711616777894,0.0951515506025338,0.162474908500205,0.499331823128636,0.288043190168803,-0.0652328296022175,1.06389647585949
"IOTC-STMARLINIO-1950-2014-PONS","STMARLINIO","multinational","Indian Ocean","Indian Ocean","Biomass dynamics model","ASPIC","Surplus production model","Kajikia audax","Striped marlin",NA,4218,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.5,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Indian Ocean",51,76.24703658,-14.90013419,14.90013419,48951560.03,61,1950,2010,24.198143547356,24.1769085214898,0.012026129349716,56600,35700,-805.140137493396,-0.0142250907684346,3120.84590163934,61,1.26172131147541,61,0.902459016393443,24.1605057282546,0.00740711903175529,0.214942359515825,0.010065482937812,0.196092314073929,0.235604430150242,1.01123257857326,0.0151722245120586,0.981928013548448,1.0414117062131,0.0906397433954481,0.063969133830285,-0.0347397589119106,0.216019245702807,"none",0.00343653641296458,0.000313233247123862,0.00287431425735821,0.00410873045193251,0.741761985204771,0.111271712793058,0.523669428130377,0.959854542279165
"IATTC-STMARLINNEPAC-1954-2009-BRANCH","STMARLINNEPAC","multinational","Atlantic Ocean","Northeast Pacific","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia audax","Striped marlin",5556,2596,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.5,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"North Pacific Ocean",77,-119.5800285,14.4879771,14.4879771,22017914.52,34,1975,2008,23.9270033089043,23.9499323978375,0.00642535530207236,9260,5435.58823529412,-123.445378151258,-0.0133310343575872,1858.64705882353,34,1.66482352941176,32,0.2029375,23.8161879234878,0.00391742601937397,0.544411685040974,0.145916308385201,0.321943291001555,0.92060959520887,1.34889231425047,0.308357732155416,0.861764169149624,2.11137865854816,-0.0703672136784076,0.153877067388455,-0.371966265759779,0.231231838402964,"none",0.0907556153609544,0.0110919212710395,0.0714232978471135,0.115320658214025,0.27857588990073,0.18916356833355,-0.092184704033027,0.649336483834487
"SPC-STMARLINSWPO-1952-2011-CHING","STMARLINSWPO","multinational","Pacific Ocean","Western Pacific Ocean","Statistical catch at age model","MULTIFAN-CL","A length-based, age and spatially-structured model for fisheries stock assessment","Kajikia audax","Striped marlin",NA,2081,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.5,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"South Pacific Ocean",77,-156.1684663,-21.58672424,21.58672424,32295252.18,59,1952,2010,24.3697064342949,24.2972821287521,0.00911618371692184,29100,11919.8305084746,-287.134424313267,-0.00986716234753495,2207.3186440678,59,1.62677966101695,59,0.739491525423729,24.3279082571949,0.00601513594370379,0.223866560025493,0.0206496943567327,0.186840933875279,0.26822942734327,1.13985372216939,0.0787669202855039,0.995469029399566,1.30518024124476,0.261722471876584,0.159779525969917,-0.0514453990244526,0.574890342777621,"none",0.0143164193636198,0.001352377795179,0.0118966732451403,0.0172283342722514,0.588868052945116,0.113037952292797,0.367313666451234,0.810422439438999
"ISC-STMARLINWCNPAC-1951-2010-CHING","STMARLINWCNPAC","multinational","Pacific Ocean","Western and Central North Pacific","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia audax","Striped marlin",18506.6,5378,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",290.667596014044,0.38226274989029,188.531328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.815638386487,"pelagic-oceanic",100,"oceanodromous",0,200,NA,NA,4.5,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"North Pacific Ocean",61,150.7189873,23.1255055,23.1255055,45383171.62,58,1952,2009,22.6234197224199,22.5991221542502,0.00515507840528397,34800,18443.4482758621,-391.262112030513,-0.0112431641388079,8530.68965517241,35,0.914285714285714,35,1.30114285714286,22.5874138547856,0.00459295372333464,0.879470528285099,0.127423869824631,0.662050264867575,1.1682925771154,1.07473506370787,0.0944860591848841,0.904619789844224,1.27684080110835,-0.0394129605156928,0.168909279293602,-0.370475147931153,0.291649226899767,"none",0.106427844850052,0.00989502082724336,0.088698079036439,0.127701594921503,0.388965309470273,0.138419771260134,0.117662557800411,0.660268061140135
"NEFSC-SURFMATLC-1965-2008-JACOBSON","SURFMATLC","USA","US East Coast","Mid-Atlantic Coast","Biomass dynamics model","Delay difference","Delay difference model","Spisula solidissima","Atlantic surfclam",NA,NA,"invertebrate","Bivalvia","Veneroida","Mactridae","Spisula","species",13.36,0.303333333333333,3.132,31,NA,NA,NA,NA,"benthic",35,NA,0,70,NA,NA,NA,"filtering plankton","dioecism",NA,NA,NA,NA,20,NA,"Northeast U.S. Continental Shelf",21,-74.44347431,38.41528193,38.41528193,61298.79447,27,1981,2007,13.0673542384094,13.1815184950829,0.0090902392470575,1090000,999000,4072.03907203908,0.00373581566242118,21474.0740740741,27,1.84037037037037,27,0.161148148148148,12.9169038488241,0.00564224554323082,0.171695716741691,0.060337042920793,0.0862235770829356,0.341895107403021,1.11457192298217,0.165926620705508,0.832505609213255,1.49220684852101,0.067405650432916,0.105289089130681,-0.13896096426322,0.273772265129052,"none",0.00559133249711361,0.00079318606478316,0.00423410578765145,0.0073836131313619,1.05652218770869,0.0678405107109772,0.923554786715175,1.18948958870221
"CSIRO-SWHITSE-1945-2007-FULTON","SWHITSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Sillago flindersi","School whiting",NA,NA,"finfish","Actinopterygii","Perciformes","Sillaginidae","Sillago","species",24.5070124417809,0.581294128416456,0.105370118284843,6.91686593645865,1.65966490171342,0.900239405831671,14.9469552221743,16.5837938820281,"demersal",90.5,"oceanodromous",1,180,NA,80,3.29,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Southeast Australian Shelf",57,144.0014986,-37.82677869,37.82677869,364307.922,26,1981,2006,17.0693879653842,17.0409837079242,0.0105005334460871,12500,9629.61538461538,-162.328205128205,-0.0129862564102564,1603.46153846154,26,1.06753846153846,0,NA,16.9149775045602,0.00804107393687071,0.438954529726569,0.157805762494444,0.21697207227965,0.888045531127762,1.09305529775799,0.134150708284195,0.859354239502347,1.3903112698306,0.162326988509956,0.178876065072363,-0.188270099031875,0.512924076051788,"none",0.0503953225248659,0.00710533083334653,0.0382274672715582,0.0664362227909047,0.732409247385439,0.152439062202442,0.433628685468653,1.03118980930222
"IATTC-SWORDEPAC-1951-2012-PONS","SWORDEPAC","multinational","Pacific Ocean","Eastern Pacific","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Xiphias gladius","Swordfish",NA,54900,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",1439,"oceanodromous",0,2878,0,550,4.46,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"South Pacific Ocean",87,-116.6331518,-8.68294778,8.68294778,37218632.7,61,1951,2011,20.9623997077737,20.9598538584677,0.00702078090022983,67100,48724.5901639344,-156.652564780539,-0.00233461348406169,3457.83606557377,61,1.56245901639344,61,0.448950819672131,20.9346840070062,0.00480203449651605,0.125197454892914,0.170214377415904,0.0087158223860697,1.79838482444472,0.726519972233843,0.403021844497003,0.244935947496579,2.15497674167258,0.0413019497206822,0.216904734355772,-0.38383132961663,0.466435229057994,"none",0.0320109975256729,0.00291894193558973,0.0267719780501472,0.0382752428927457,0.936062122835982,0.0903333797205278,0.759008698583748,1.11311554708822
"ICCAT-SWORDMED-1950-2009-CHING","SWORDMED","multinational","Mediterranean-Black Sea","Mediterranean Sea","VPA","XSA","Extended Survivor Analysis","Xiphias gladius","Swordfish",NA,14600,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",1439,"oceanodromous",0,2878,0,550,4.46,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"Mediterranean Sea",37,19.62365234,38.15246801,38.15246801,2996793.212,23,1985,2007,19.0132309269031,19.0266365825998,0.0361836931484072,188000,85269.5652173913,-3581.52173913043,-0.0190506475485661,15195.652173913,21,1.01571428571429,21,1.03666666666667,18.9147045593248,0.00244827121261748,0.277278645022275,0.0507593906293297,0.193682448364285,0.396956191098863,0.800538314135307,0.0735673539274598,0.668586363085448,0.958532252200148,0.0402970012884064,0.194516989298478,-0.340956297736611,0.421550300313424,"none",0.0463178739994052,0.0068490077754023,0.0346640602260678,0.061889618176103,0.0851958478932007,0.214089817764937,-0.334420194926075,0.504811890712476
"ISC-SWORDNPAC-1951-2012-PONS","SWORDNPAC","multinational","Pacific Ocean","North Pacific Ocean","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Xiphias gladius","Swordfish",NA,14920,"finfish","Actinopterygii","Perciformes","Xiphiidae","Xiphias","species",243.588095194572,0.141541534713996,195.456254698989,15.0540879450944,4.07398245382704,0.235887154225588,105.101841497324,20.5698902040743,"pelagic-oceanic",1439,"oceanodromous",0,2878,0,550,4.46,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","oceanic",NA,NA,"North Pacific Ocean",61,148.4571475,22.59741293,22.59741293,49432129.34,61,1951,2011,22.0183775904349,21.982753479652,0.00523838911138655,121000,82039.3442622951,-61.8984664198819,-0.000511557573718029,13010.6557377049,61,1.35067213114754,61,0.684590163934426,21.9756296706705,0.00450260355525041,0.506180363795009,0.13317874346575,0.302235538100621,0.847744650750986,0.798791317422055,0.075567530391329,0.66359972187252,0.961524768256966,0.0155692692552938,0.173445892795335,-0.324384680623563,0.355523219134151,"none",0.0318772302066442,0.00288815006410433,0.0266906009576753,0.0380717469516241,0.929722989245303,0.0640253839350139,0.804233236732676,1.05521274175793
"CSIRO-TIGERFLATSE-1913-2006-FULTON","TIGERFLATSE","Australia","Australia","Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Platycephalus richardsoni","Tiger flathead",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","species",63.973280999205,0.223691470659148,1.73072811630051,12.9312451411764,3.83244240745011,0.361661570898477,34.015932419197,13.7367136312004,"demersal",205,NA,10,400,NA,200,3.87,"hunting macrofauna (predator)","dioecism",NA,"nonguarders",NA,NA,NA,NA,"Southeast Australian Shelf",57,145.9886153,-39.3130558,39.3130558,256043.2371,93,1913,2005,15.6785756571893,15.6724223953554,0.0069817050216342,50800,22769.1397849462,-181.829548506461,-0.00357932182099333,2374,93,1.78754838709677,0,NA,15.7573373304185,0.00811650828717635,0.0266312268191938,0.0400878028277933,0.0013933486199998,0.509005593944928,0.914622025682761,0.219307133616545,0.57165982242112,1.46334133877226,0.105460263464552,0.172837003138783,-0.233300262687461,0.444220789616566,"none",0.00573715628343496,0.000420861647039789,0.00496882592498473,0.00662429368979321,0.994624118617808,0.0158148003519146,0.963627109928056,1.02562112730756
"SEFSC-TILEGM-1965-2009-HIVELY","TILEGM","USA","US Southeast and Gulf","Gulf of Mexico","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Lopholatilus chamaeleonticeps","Tilefish",NA,NA,"finfish","Actinopterygii","Perciformes","Malacanthidae","Lopholatilus","species",85.7442938626754,0.111114597810614,12.1960993634821,29.5798899464688,7.21091042380135,0.144125944523611,49.8544604757697,15.75824377201,"demersal",310,NA,80,540,NA,NA,3.5,"hunting macrofauna (predator)","dioecism",NA,NA,NA,"coastal",NA,NA,"Gulf of Mexico",31,-88.38139125,28.08309998,28.08309998,340141.8559,44,1965,2008,24.3786026592249,24.4002529794261,-0.00321508214943294,3050,2044.09090909091,-56.3847780126849,-0.0184868124631754,112.513636363636,0,NA,0,NA,24.4684817571278,-0.00422535175621453,0.123758984330573,0.0482710564374846,0.0576192078119277,0.265819104152355,1.00614168791853,0.0394198820638955,0.931770782772586,1.08644863617131,-0.000341260299495512,0.089614872154085,-0.175986409721502,0.175303889122511,"none",0.00486075490178248,0.000523258460888166,0.00393613974538794,0.00600256590048323,0.958776201331815,0.0445157651372685,0.871525301662769,1.04602710100086
